Edad,Sexo,Valor,Data,Tipo
81 años,Mujeres,0.276115049661035,Porcentajes,entre100001y500000
82 años,Mujeres,0.2989210650641,Porcentajes,entre100001y500000
83 años,Mujeres,0.311741647608903,Porcentajes,entre100001y500000
84 años,Mujeres,0.330464334218144,Porcentajes,entre100001y500000
85 años,Mujeres,0.298430708986239,Porcentajes,entre100001y500000
86 años,Mujeres,0.279280075254501,Porcentajes,entre100001y500000
87 años,Mujeres,0.263107240250139,Porcentajes,entre100001y500000
88 años,Mujeres,0.242993725492783,Porcentajes,entre100001y500000
89 años,Mujeres,0.201456107915426,Porcentajes,entre100001y500000
90 años,Mujeres,0.179737791448707,Porcentajes,entre100001y500000
91 años,Mujeres,0.147900308647947,Porcentajes,entre100001y500000
92 años,Mujeres,0.125022968724465,Porcentajes,entre100001y500000
93 años,Mujeres,0.0967695430746164,Porcentajes,entre100001y500000
94 años,Mujeres,0.0783767323723008,Porcentajes,entre100001y500000
95 años,Mujeres,0.0597699481087367,Porcentajes,entre100001y500000
96 años,Mujeres,0.0457368487168585,Porcentajes,entre100001y500000
97 años,Mujeres,0.0318909761910727,Porcentajes,entre100001y500000
98 años,Mujeres,0.0239472077297236,Porcentajes,entre100001y500000
99 años,Mujeres,0.0149603181572882,Porcentajes,entre100001y500000
100 y más años,Mujeres,0.0283960746906812,Porcentajes,entre100001y500000
0 años,Mujeres,0.338123484134882,Porcentajes,entre10001y20000
1 año,Mujeres,0.369426673504874,Porcentajes,entre10001y20000
2 años,Mujeres,0.398257483035592,Porcentajes,entre10001y20000
3 años,Mujeres,0.427394785934815,Porcentajes,entre10001y20000
4 años,Mujeres,0.461272519600251,Porcentajes,entre10001y20000
5 años,Mujeres,0.471427666543388,Porcentajes,entre10001y20000
6 años,Mujeres,0.474165673968701,Porcentajes,entre10001y20000
7 años,Mujeres,0.478333983780371,Porcentajes,entre10001y20000
8 años,Mujeres,0.509882367845168,Porcentajes,entre10001y20000
9 años,Mujeres,0.525452230965229,Porcentajes,entre10001y20000
10 años,Mujeres,0.54057257047815,Porcentajes,entre10001y20000
11 años,Mujeres,0.542023305755741,Porcentajes,entre10001y20000
12 años,Mujeres,0.576983982656562,Porcentajes,entre10001y20000
13 años,Mujeres,0.557123212377428,Porcentajes,entre10001y20000
14 años,Mujeres,0.552096721133944,Porcentajes,entre10001y20000
15 años,Mujeres,0.541022094085291,Porcentajes,entre10001y20000
16 años,Mujeres,0.533441491437597,Porcentajes,entre10001y20000
17 años,Mujeres,0.519158900465257,Porcentajes,entre10001y20000
18 años,Mujeres,0.499951982705601,Porcentajes,entre10001y20000
19 años,Mujeres,0.501995271828969,Porcentajes,entre10001y20000
20 años,Mujeres,0.502608258565979,Porcentajes,entre10001y20000
21 años,Mujeres,0.494414669181275,Porcentajes,entre10001y20000
22 años,Mujeres,0.481398917465422,Porcentajes,entre10001y20000
23 años,Mujeres,0.486343677143972,Porcentajes,entre10001y20000
24 años,Mujeres,0.479355628342055,Porcentajes,entre10001y20000
25 años,Mujeres,0.478354416671605,Porcentajes,entre10001y20000
26 años,Mujeres,0.48660930473001,Porcentajes,entre10001y20000
27 años,Mujeres,0.5038955307137,Porcentajes,entre10001y20000
28 años,Mujeres,0.522060371020439,Porcentajes,entre10001y20000
29 años,Mujeres,0.517299507362992,Porcentajes,entre10001y20000
30 años,Mujeres,0.532358548202212,Porcentajes,entre10001y20000
31 años,Mujeres,0.54435265535638,Porcentajes,entre10001y20000
32 años,Mujeres,0.563110049508895,Porcentajes,entre10001y20000
33 años,Mujeres,0.574062079210146,Porcentajes,entre10001y20000
34 años,Mujeres,0.592124755060716,Porcentajes,entre10001y20000
35 años,Mujeres,0.616112969369053,Porcentajes,entre10001y20000
36 años,Mujeres,0.643615640969582,Porcentajes,entre10001y20000
37 años,Mujeres,0.668707231404536,Porcentajes,entre10001y20000
38 años,Mujeres,0.702319337483935,Porcentajes,entre10001y20000
39 años,Mujeres,0.747149100850621,Porcentajes,entre10001y20000
40 años,Mujeres,0.784582157590717,Porcentajes,entre10001y20000
41 años,Mujeres,0.816457467915253,Porcentajes,entre10001y20000
42 años,Mujeres,0.847862821741414,Porcentajes,entre10001y20000
43 años,Mujeres,0.853808793090413,Porcentajes,entre10001y20000
44 años,Mujeres,0.867662293346846,Porcentajes,entre10001y20000
45 años,Mujeres,0.858079267358252,Porcentajes,entre10001y20000
46 años,Mujeres,0.85679199521053,Porcentajes,entre10001y20000
47 años,Mujeres,0.825631836079173,Porcentajes,entre10001y20000
48 años,Mujeres,0.827164302921699,Porcentajes,entre10001y20000
49 años,Mujeres,0.806220589407181,Porcentajes,entre10001y20000
50 años,Mujeres,0.80021331938448,Porcentajes,entre10001y20000
51 años,Mujeres,0.793020941670225,Porcentajes,entre10001y20000
52 años,Mujeres,0.788505272707583,Porcentajes,entre10001y20000
53 años,Mujeres,0.786829775626421,Porcentajes,entre10001y20000
54 años,Mujeres,0.764660088637882,Porcentajes,entre10001y20000
55 años,Mujeres,0.750990484402552,Porcentajes,entre10001y20000
56 años,Mujeres,0.767827186779102,Porcentajes,entre10001y20000
57 años,Mujeres,0.719442100337756,Porcentajes,entre10001y20000
58 años,Mujeres,0.700970766662512,Porcentajes,entre10001y20000
59 años,Mujeres,0.680415278081433,Porcentajes,entre10001y20000
60 años,Mujeres,0.677942898242158,Porcentajes,entre10001y20000
61 años,Mujeres,0.66333338101008,Porcentajes,entre10001y20000
62 años,Mujeres,0.640816334870568,Porcentajes,entre10001y20000
63 años,Mujeres,0.612210287143421,Porcentajes,entre10001y20000
64 años,Mujeres,0.56975073915984,Porcentajes,entre10001y20000
65 años,Mujeres,0.553200097260562,Porcentajes,entre10001y20000
66 años,Mujeres,0.524369287729844,Porcentajes,entre10001y20000
67 años,Mujeres,0.524246690382442,Porcentajes,entre10001y20000
68 años,Mujeres,0.512681673944181,Porcentajes,entre10001y20000
69 años,Mujeres,0.481337618791721,Porcentajes,entre10001y20000
70 años,Mujeres,0.467238923840485,Porcentajes,entre10001y20000
71 años,Mujeres,0.482767921178079,Porcentajes,entre10001y20000
72 años,Mujeres,0.499379861751058,Porcentajes,entre10001y20000
73 años,Mujeres,0.45465226284054,Porcentajes,entre10001y20000
74 años,Mujeres,0.427660413520853,Porcentajes,entre10001y20000
75 años,Mujeres,0.444660579027272,Porcentajes,entre10001y20000
76 años,Mujeres,0.414481198675131,Porcentajes,entre10001y20000
77 años,Mujeres,0.403508736082647,Porcentajes,entre10001y20000
78 años,Mujeres,0.341290582276101,Porcentajes,entre10001y20000
79 años,Mujeres,0.306125576462944,Porcentajes,entre10001y20000
80 años,Mujeres,0.374718792334397,Porcentajes,entre10001y20000
81 años,Mujeres,0.246175473583337,Porcentajes,entre10001y20000
82 años,Mujeres,0.264973733518319,Porcentajes,entre10001y20000
83 años,Mujeres,0.290882639602621,Porcentajes,entre10001y20000
84 años,Mujeres,0.305635187073336,Porcentajes,entre10001y20000
85 años,Mujeres,0.279910177010137,Porcentajes,entre10001y20000
86 años,Mujeres,0.265464122907927,Porcentajes,entre10001y20000
87 años,Mujeres,0.249506034854426,Porcentajes,entre10001y20000
88 años,Mujeres,0.224802669352911,Porcentajes,entre10001y20000
89 años,Mujeres,0.188084763805994,Porcentajes,entre10001y20000
90 años,Mujeres,0.170144685302826,Porcentajes,entre10001y20000
91 años,Mujeres,0.135940025377651,Porcentajes,entre10001y20000
92 años,Mujeres,0.114219861996253,Porcentajes,entre10001y20000
93 años,Mujeres,0.08986385564571,Porcentajes,entre10001y20000
94 años,Mujeres,0.0706160721035866,Porcentajes,entre10001y20000
95 años,Mujeres,0.0526964264916521,Porcentajes,entre10001y20000
96 años,Mujeres,0.0390268222563224,Porcentajes,entre10001y20000
97 años,Mujeres,0.027931762316436,Porcentajes,entre10001y20000
98 años,Mujeres,0.0192069177596561,Porcentajes,entre10001y20000
99 años,Mujeres,0.0126275267824122,Porcentajes,entre10001y20000
100 y más años,Mujeres,0.0231504657677557,Porcentajes,entre10001y20000
0 años,Mujeres,0.345278191233236,Porcentajes,entre20001y50000
1 año,Mujeres,0.390814288510282,Porcentajes,entre20001y50000
2 años,Mujeres,0.409569699829211,Porcentajes,entre20001y50000
3 años,Mujeres,0.442551154427464,Porcentajes,entre20001y50000
4 años,Mujeres,0.469893226846827,Porcentajes,entre20001y50000
5 años,Mujeres,0.484323410657514,Porcentajes,entre20001y50000
6 años,Mujeres,0.490243486067026,Porcentajes,entre20001y50000
7 años,Mujeres,0.48815104562056,Porcentajes,entre20001y50000
8 años,Mujeres,0.511563412811196,Porcentajes,entre20001y50000
9 años,Mujeres,0.531199180171626,Porcentajes,entre20001y50000
10 años,Mujeres,0.549610104343881,Porcentajes,entre20001y50000
11 años,Mujeres,0.556601917543046,Porcentajes,entre20001y50000
12 años,Mujeres,0.587325067513101,Porcentajes,entre20001y50000
13 años,Mujeres,0.563389590210849,Porcentajes,entre20001y50000
14 años,Mujeres,0.562560269302189,Porcentajes,entre20001y50000
15 años,Mujeres,0.5495080340782,Porcentajes,entre20001y50000
16 años,Mujeres,0.537948576489798,Porcentajes,entre20001y50000
17 años,Mujeres,0.535026815134673,Porcentajes,entre20001y50000
18 años,Mujeres,0.508131300127664,Porcentajes,entre20001y50000
19 años,Mujeres,0.514153445802858,Porcentajes,entre20001y50000
20 años,Mujeres,0.511716518209718,Porcentajes,entre20001y50000
21 años,Mujeres,0.512379974936646,Porcentajes,entre20001y50000
22 años,Mujeres,0.492935589324369,Porcentajes,entre20001y50000
23 años,Mujeres,0.498613247852888,Porcentajes,entre20001y50000
24 años,Mujeres,0.492361444079912,Porcentajes,entre20001y50000
25 años,Mujeres,0.499276704579816,Porcentajes,entre20001y50000
26 años,Mujeres,0.503257444941385,Porcentajes,entre20001y50000
27 años,Mujeres,0.514038616753967,Porcentajes,entre20001y50000
28 años,Mujeres,0.537565812993494,Porcentajes,entre20001y50000
29 años,Mujeres,0.537412707594972,Porcentajes,entre20001y50000
30 años,Mujeres,0.552404277866905,Porcentajes,entre20001y50000
31 años,Mujeres,0.566451698181286,Porcentajes,entre20001y50000
32 años,Mujeres,0.585207109500215,Porcentajes,entre20001y50000
33 años,Mujeres,0.597340712333074,Porcentajes,entre20001y50000
34 años,Mujeres,0.620140657929622,Porcentajes,entre20001y50000
35 años,Mujeres,0.64294060352617,Porcentajes,entre20001y50000
36 años,Mujeres,0.667692642953873,Porcentajes,entre20001y50000
37 años,Mujeres,0.695391961303121,Porcentajes,entre20001y50000
38 años,Mujeres,0.739907355923354,Porcentajes,entre20001y50000
39 años,Mujeres,0.773207780101861,Porcentajes,entre20001y50000
40 años,Mujeres,0.817914556470247,Porcentajes,entre20001y50000
41 años,Mujeres,0.836338239425712,Porcentajes,entre20001y50000
42 años,Mujeres,0.871093164890176,Porcentajes,entre20001y50000
43 años,Mujeres,0.87795739025724,Porcentajes,entre20001y50000
44 años,Mujeres,0.892311021368665,Porcentajes,entre20001y50000
45 años,Mujeres,0.880470870549641,Porcentajes,entre20001y50000
46 años,Mujeres,0.875329080915948,Porcentajes,entre20001y50000
47 años,Mujeres,0.851112910383072,Porcentajes,entre20001y50000
48 años,Mujeres,0.842602801981898,Porcentajes,entre20001y50000
49 años,Mujeres,0.823707044047658,Porcentajes,entre20001y50000
50 años,Mujeres,0.814201750556092,Porcentajes,entre20001y50000
51 años,Mujeres,0.802501946352379,Porcentajes,entre20001y50000
52 años,Mujeres,0.791797327239058,Porcentajes,entre20001y50000
53 años,Mujeres,0.79929949176663,Porcentajes,entre20001y50000
54 años,Mujeres,0.762834889352004,Porcentajes,entre20001y50000
55 años,Mujeres,0.756621361928658,Porcentajes,entre20001y50000
56 años,Mujeres,0.758841390207226,Porcentajes,entre20001y50000
57 años,Mujeres,0.713088393615607,Porcentajes,entre20001y50000
58 años,Mujeres,0.683743192232249,Porcentajes,entre20001y50000
59 años,Mujeres,0.66826678819833,Porcentajes,entre20001y50000
60 años,Mujeres,0.666378488283227,Porcentajes,entre20001y50000
61 años,Mujeres,0.646449268908963,Porcentajes,entre20001y50000
62 años,Mujeres,0.629913885868601,Porcentajes,entre20001y50000
63 años,Mujeres,0.611324338731404,Porcentajes,entre20001y50000
64 años,Mujeres,0.563351313861219,Porcentajes,entre20001y50000
65 años,Mujeres,0.541036202026656,Porcentajes,entre20001y50000
66 años,Mujeres,0.518057633465166,Porcentajes,entre20001y50000
67 años,Mujeres,0.510963750000319,Porcentajes,entre20001y50000
68 años,Mujeres,0.502683299696928,Porcentajes,entre20001y50000
69 años,Mujeres,0.468081479630985,Porcentajes,entre20001y50000
70 años,Mujeres,0.452554040464226,Porcentajes,entre20001y50000
71 años,Mujeres,0.465006612877338,Porcentajes,entre20001y50000
72 años,Mujeres,0.483443054616013,Porcentajes,entre20001y50000
73 años,Mujeres,0.432765167705274,Porcentajes,entre20001y50000
74 años,Mujeres,0.408740378920551,Porcentajes,entre20001y50000
75 años,Mujeres,0.420325354075372,Porcentajes,entre20001y50000
76 años,Mujeres,0.389563927755687,Porcentajes,entre20001y50000
77 años,Mujeres,0.379828976166338,Porcentajes,entre20001y50000
78 años,Mujeres,0.320704774770476,Porcentajes,entre20001y50000
79 años,Mujeres,0.286766411431461,Porcentajes,entre20001y50000
80 años,Mujeres,0.349258931594804,Porcentajes,entre20001y50000
81 años,Mujeres,0.225537010805924,Porcentajes,entre20001y50000
82 años,Mujeres,0.248413509101733,Porcentajes,entre20001y50000
83 años,Mujeres,0.2694782601817,Porcentajes,entre20001y50000
84 años,Mujeres,0.27356107080895,Porcentajes,entre20001y50000
85 años,Mujeres,0.250135944835104,Porcentajes,entre20001y50000
86 años,Mujeres,0.235667484674788,Porcentajes,entre20001y50000
87 años,Mujeres,0.216618621342025,Porcentajes,entre20001y50000
88 años,Mujeres,0.197735622190994,Porcentajes,entre20001y50000
89 años,Mujeres,0.164320368963596,Porcentajes,entre20001y50000
90 años,Mujeres,0.146789800832842,Porcentajes,entre20001y50000
91 años,Mujeres,0.119230829098906,Porcentajes,entre20001y50000
92 años,Mujeres,0.0952698342302333,Porcentajes,entre20001y50000
93 años,Mujeres,0.0731971392766638,Porcentajes,entre20001y50000
94 años,Mujeres,0.0591879953119127,Porcentajes,entre20001y50000
95 años,Mujeres,0.0441198723407187,Porcentajes,entre20001y50000
96 años,Mujeres,0.0320117870742809,Porcentajes,entre20001y50000
97 años,Mujeres,0.0233102969249546,Porcentajes,entre20001y50000
98 años,Mujeres,0.0164205539914705,Porcentajes,entre20001y50000
99 años,Mujeres,0.0103090968338059,Porcentajes,entre20001y50000
100 y más años,Mujeres,0.0198399078917923,Porcentajes,entre20001y50000
0 años,Mujeres,0.314453340737208,Porcentajes,entre2001y5000
1 año,Mujeres,0.344453717827599,Porcentajes,entre2001y5000
2 años,Mujeres,0.364776553921089,Porcentajes,entre2001y5000
3 años,Mujeres,0.402485592977976,Porcentajes,entre2001y5000
4 años,Mujeres,0.413231000567638,Porcentajes,entre2001y5000
5 años,Mujeres,0.431117765996391,Porcentajes,entre2001y5000
6 años,Mujeres,0.429482595276225,Porcentajes,entre2001y5000
7 años,Mujeres,0.427446974583774,Porcentajes,entre2001y5000
8 años,Mujeres,0.462519717989781,Porcentajes,entre2001y5000
9 años,Mujeres,0.47403265469299,Porcentajes,entre2001y5000
10 años,Mujeres,0.481641204166415,Porcentajes,entre2001y5000
11 años,Mujeres,0.494422232448528,Porcentajes,entre2001y5000
12 años,Mujeres,0.517514847516993,Porcentajes,entre2001y5000
13 años,Mujeres,0.498893923805716,Porcentajes,entre2001y5000
14 años,Mujeres,0.490551216049768,Porcentajes,entre2001y5000
15 años,Mujeres,0.487414357933531,Porcentajes,entre2001y5000
16 años,Mujeres,0.477169512809227,Porcentajes,entre2001y5000
17 años,Mujeres,0.469027030039421,Porcentajes,entre2001y5000
18 años,Mujeres,0.460617580621425,Porcentajes,entre2001y5000
19 años,Mujeres,0.467825680122564,Porcentajes,entre2001y5000
20 años,Mujeres,0.473899171368895,Porcentajes,entre2001y5000
21 años,Mujeres,0.466657701036732,Porcentajes,entre2001y5000
22 años,Mujeres,0.452508468682643,Porcentajes,entre2001y5000
23 años,Mujeres,0.45951634319764,Porcentajes,entre2001y5000
24 años,Mujeres,0.461251626410877,Porcentajes,entre2001y5000
25 años,Mujeres,0.467325117657207,Porcentajes,entre2001y5000
26 años,Mujeres,0.467692196798469,Porcentajes,entre2001y5000
27 años,Mujeres,0.480406483418535,Porcentajes,entre2001y5000
28 años,Mujeres,0.49866032798855,Porcentajes,entre2001y5000
29 años,Mujeres,0.502731569373453,Porcentajes,entre2001y5000
30 años,Mujeres,0.519383614054326,Porcentajes,entre2001y5000
31 años,Mujeres,0.524088901228681,Porcentajes,entre2001y5000
32 años,Mujeres,0.539439483499626,Porcentajes,entre2001y5000
33 años,Mujeres,0.546480728845646,Porcentajes,entre2001y5000
34 años,Mujeres,0.56683693577016,Porcentajes,entre2001y5000
35 años,Mujeres,0.580218639010702,Porcentajes,entre2001y5000
36 años,Mujeres,0.59867270856686,Porcentajes,entre2001y5000
37 años,Mujeres,0.620964423690754,Porcentajes,entre2001y5000
38 años,Mujeres,0.656237392082904,Porcentajes,entre2001y5000
39 años,Mujeres,0.690175527234102,Porcentajes,entre2001y5000
40 años,Mujeres,0.721277141748278,Porcentajes,entre2001y5000
41 años,Mujeres,0.747740210750146,Porcentajes,entre2001y5000
42 años,Mujeres,0.762556859724711,Porcentajes,entre2001y5000
43 años,Mujeres,0.767862821857494,Porcentajes,entre2001y5000
44 años,Mujeres,0.788018803795865,Porcentajes,entre2001y5000
45 años,Mujeres,0.784681720693486,Porcentajes,entre2001y5000
46 años,Mujeres,0.768029676012613,Porcentajes,entre2001y5000
47 años,Mujeres,0.756583480971452,Porcentajes,entre2001y5000
48 años,Mujeres,0.758719214156974,Porcentajes,entre2001y5000
49 años,Mujeres,0.754547860279,Porcentajes,entre2001y5000
50 años,Mujeres,0.749642348118502,Porcentajes,entre2001y5000
51 años,Mujeres,0.765927313658114,Porcentajes,entre2001y5000
52 años,Mujeres,0.757017301774761,Porcentajes,entre2001y5000
53 años,Mujeres,0.768997430112303,Porcentajes,entre2001y5000
54 años,Mujeres,0.749775831442598,Porcentajes,entre2001y5000
55 años,Mujeres,0.744469869309814,Porcentajes,entre2001y5000
56 años,Mujeres,0.765660347009923,Porcentajes,entre2001y5000
57 años,Mujeres,0.724280516540419,Porcentajes,entre2001y5000
58 años,Mujeres,0.716805450391089,Porcentajes,entre2001y5000
59 años,Mujeres,0.697216772580122,Porcentajes,entre2001y5000
60 años,Mujeres,0.70018677654124,Porcentajes,entre2001y5000
61 años,Mujeres,0.667116282996661,Porcentajes,entre2001y5000
62 años,Mujeres,0.652232892360049,Porcentajes,entre2001y5000
63 años,Mujeres,0.620196894577207,Porcentajes,entre2001y5000
64 años,Mujeres,0.583522351282057,Porcentajes,entre2001y5000
65 años,Mujeres,0.555090403249785,Porcentajes,entre2001y5000
66 años,Mujeres,0.532832058956915,Porcentajes,entre2001y5000
67 años,Mujeres,0.540407237599316,Porcentajes,entre2001y5000
68 años,Mujeres,0.536369367045437,Porcentajes,entre2001y5000
69 años,Mujeres,0.490617957711816,Porcentajes,entre2001y5000
70 años,Mujeres,0.479205133501678,Porcentajes,entre2001y5000
71 años,Mujeres,0.498326619678312,Porcentajes,entre2001y5000
72 años,Mujeres,0.530095650812964,Porcentajes,entre2001y5000
73 años,Mujeres,0.485779187213365,Porcentajes,entre2001y5000
74 años,Mujeres,0.460784434776544,Porcentajes,entre2001y5000
75 años,Mujeres,0.483743566520914,Porcentajes,entre2001y5000
76 años,Mujeres,0.460851176438591,Porcentajes,entre2001y5000
77 años,Mujeres,0.459449601535592,Porcentajes,entre2001y5000
78 años,Mujeres,0.403253122091523,Porcentajes,entre2001y5000
79 años,Mujeres,0.369081391123159,Porcentajes,entre2001y5000
80 años,Mujeres,0.455378360150689,Porcentajes,entre2001y5000
81 años,Mujeres,0.283485209547128,Porcentajes,entre2001y5000
82 años,Mujeres,0.325065265002775,Porcentajes,entre2001y5000
83 años,Mujeres,0.364109137300613,Porcentajes,entre2001y5000
84 años,Mujeres,0.401150759737025,Porcentajes,entre2001y5000
85 años,Mujeres,0.371984653422229,Porcentajes,entre2001y5000
86 años,Mujeres,0.344653942813742,Porcentajes,entre2001y5000
87 años,Mujeres,0.331539206221391,Porcentajes,entre2001y5000
88 años,Mujeres,0.298835791818073,Porcentajes,entre2001y5000
89 años,Mujeres,0.257789669658807,Porcentajes,entre2001y5000
90 años,Mujeres,0.227956146723535,Porcentajes,entre2001y5000
91 años,Mujeres,0.186009012126626,Porcentajes,entre2001y5000
92 años,Mujeres,0.154306722654022,Porcentajes,entre2001y5000
93 años,Mujeres,0.120835779137157,Porcentajes,entre2001y5000
94 años,Mujeres,0.0959745100244308,Porcentajes,entre2001y5000
95 años,Mujeres,0.0698785201638241,Porcentajes,entre2001y5000
96 años,Mujeres,0.0566636710784018,Porcentajes,entre2001y5000
97 años,Mujeres,0.0385766806635056,Porcentajes,entre2001y5000
98 años,Mujeres,0.0291994771458195,Porcentajes,entre2001y5000
99 años,Mujeres,0.0176197987805631,Porcentajes,entre2001y5000
100 y más años,Mujeres,0.0347390350957693,Porcentajes,entre2001y5000
0 años,Mujeres,0.34884422892947,Porcentajes,entre50001y100000
1 año,Mujeres,0.389111670776762,Porcentajes,entre50001y100000
2 años,Mujeres,0.413210634165274,Porcentajes,entre50001y100000
3 años,Mujeres,0.448007659877362,Porcentajes,entre50001y100000
4 años,Mujeres,0.473110072379432,Porcentajes,entre50001y100000
5 años,Mujeres,0.484212751281057,Porcentajes,entre50001y100000
6 años,Mujeres,0.503148807133682,Porcentajes,entre50001y100000
7 años,Mujeres,0.495639123445119,Porcentajes,entre50001y100000
8 años,Mujeres,0.526648937986683,Porcentajes,entre50001y100000
9 años,Mujeres,0.53598748860802,Porcentajes,entre50001y100000
10 años,Mujeres,0.54849823320125,Porcentajes,entre50001y100000
11 años,Mujeres,0.559859866712825,Porcentajes,entre50001y100000
12 años,Mujeres,0.581984301200465,Porcentajes,entre50001y100000
13 años,Mujeres,0.570040019816502,Porcentajes,entre50001y100000
14 años,Mujeres,0.563614708557106,Porcentajes,entre50001y100000
15 años,Mujeres,0.545083269282529,Porcentajes,entre50001y100000
16 años,Mujeres,0.542105291268099,Porcentajes,entre50001y100000
17 años,Mujeres,0.537557400930845,Porcentajes,entre50001y100000
18 años,Mujeres,0.516679185503591,Porcentajes,entre50001y100000
19 años,Mujeres,0.51556244374818,Porcentajes,entre50001y100000
20 años,Mujeres,0.517439864670321,Porcentajes,entre50001y100000
21 años,Mujeres,0.511224954031511,Porcentajes,entre50001y100000
22 años,Mujeres,0.493955918480441,Porcentajes,entre50001y100000
23 años,Mujeres,0.511208769368389,Porcentajes,entre50001y100000
24 años,Mujeres,0.505722168570064,Porcentajes,entre50001y100000
25 años,Mujeres,0.503958040289777,Porcentajes,entre50001y100000
26 años,Mujeres,0.5067094330205,Porcentajes,entre50001y100000
27 años,Mujeres,0.528898606160627,Porcentajes,entre50001y100000
28 años,Mujeres,0.547624261392668,Porcentajes,entre50001y100000
29 años,Mujeres,0.543108740381657,Porcentajes,entre50001y100000
30 años,Mujeres,0.55973038940785,Porcentajes,entre50001y100000
31 años,Mujeres,0.572742858557859,Porcentajes,entre50001y100000
32 años,Mujeres,0.586176128949037,Porcentajes,entre50001y100000
33 años,Mujeres,0.600807064411237,Porcentajes,entre50001y100000
34 años,Mujeres,0.625472491009015,Porcentajes,entre50001y100000
35 años,Mujeres,0.652290477802006,Porcentajes,entre50001y100000
36 años,Mujeres,0.68126102479021,Porcentajes,entre50001y100000
37 años,Mujeres,0.706136852008573,Porcentajes,entre50001y100000
38 años,Mujeres,0.747504850948154,Porcentajes,entre50001y100000
39 años,Mujeres,0.771619998999788,Porcentajes,entre50001y100000
40 años,Mujeres,0.808181152992164,Porcentajes,entre50001y100000
41 años,Mujeres,0.838155149093926,Porcentajes,entre50001y100000
42 años,Mujeres,0.870912907252655,Porcentajes,entre50001y100000
43 años,Mujeres,0.87827692897312,Porcentajes,entre50001y100000
44 años,Mujeres,0.89410552950634,Porcentajes,entre50001y100000
45 años,Mujeres,0.880769367093893,Porcentajes,entre50001y100000
46 años,Mujeres,0.874004177908938,Porcentajes,entre50001y100000
47 años,Mujeres,0.848416225513212,Porcentajes,entre50001y100000
48 años,Mujeres,0.845713386771854,Porcentajes,entre50001y100000
49 años,Mujeres,0.828039734642737,Porcentajes,entre50001y100000
50 años,Mujeres,0.816904686414869,Porcentajes,entre50001y100000
51 años,Mujeres,0.798632201750242,Porcentajes,entre50001y100000
52 años,Mujeres,0.793501663540599,Porcentajes,entre50001y100000
53 años,Mujeres,0.800185929409944,Porcentajes,entre50001y100000
54 años,Mujeres,0.771328675063594,Porcentajes,entre50001y100000
55 años,Mujeres,0.757539342083733,Porcentajes,entre50001y100000
56 años,Mujeres,0.769645470098916,Porcentajes,entre50001y100000
57 años,Mujeres,0.734848444386827,Porcentajes,entre50001y100000
58 años,Mujeres,0.705975005377354,Porcentajes,entre50001y100000
59 años,Mujeres,0.687799628691459,Porcentajes,entre50001y100000
60 años,Mujeres,0.688398461226969,Porcentajes,entre50001y100000
61 años,Mujeres,0.670304007856683,Porcentajes,entre50001y100000
62 años,Mujeres,0.654944762553998,Porcentajes,entre50001y100000
63 años,Mujeres,0.641349645531601,Porcentajes,entre50001y100000
64 años,Mujeres,0.591436144463656,Porcentajes,entre50001y100000
65 años,Mujeres,0.572419165295421,Porcentajes,entre50001y100000
66 años,Mujeres,0.544646283378238,Porcentajes,entre50001y100000
67 años,Mujeres,0.538835989317475,Porcentajes,entre50001y100000
68 años,Mujeres,0.535210624778169,Porcentajes,entre50001y100000
69 años,Mujeres,0.49359985589176,Porcentajes,entre50001y100000
70 años,Mujeres,0.476136604383228,Porcentajes,entre50001y100000
71 años,Mujeres,0.485523708993931,Porcentajes,entre50001y100000
72 años,Mujeres,0.50083440030725,Porcentajes,entre50001y100000
73 años,Mujeres,0.448169506508581,Porcentajes,entre50001y100000
74 años,Mujeres,0.423196571311487,Porcentajes,entre50001y100000
75 años,Mujeres,0.426320211294014,Porcentajes,entre50001y100000
76 años,Mujeres,0.401897554643064,Porcentajes,entre50001y100000
77 años,Mujeres,0.388140590989448,Porcentajes,entre50001y100000
78 años,Mujeres,0.318918786817074,Porcentajes,entre50001y100000
79 años,Mujeres,0.283976099136888,Porcentajes,entre50001y100000
80 años,Mujeres,0.343260520152414,Porcentajes,entre50001y100000
81 años,Mujeres,0.226585283706625,Porcentajes,entre50001y100000
82 años,Mujeres,0.247722453743828,Porcentajes,entre50001y100000
83 años,Mujeres,0.260346490978912,Porcentajes,entre50001y100000
84 años,Mujeres,0.266367185660259,Porcentajes,entre50001y100000
85 años,Mujeres,0.247528237786365,Porcentajes,entre50001y100000
86 años,Mujeres,0.227718210125158,Porcentajes,entre50001y100000
87 años,Mujeres,0.211387885035159,Porcentajes,entre50001y100000
88 años,Mujeres,0.19309921570741,Porcentajes,entre50001y100000
89 años,Mujeres,0.162866264995697,Porcentajes,entre50001y100000
90 años,Mujeres,0.145079320224727,Porcentajes,entre50001y100000
91 años,Mujeres,0.11889253529349,Porcentajes,entre50001y100000
92 años,Mujeres,0.0990986922954044,Porcentajes,entre50001y100000
93 años,Mujeres,0.0769580731446428,Porcentajes,entre50001y100000
94 años,Mujeres,0.0601745774872307,Porcentajes,entre50001y100000
95 años,Mujeres,0.0454465340463001,Porcentajes,entre50001y100000
96 años,Mujeres,0.0339068692403842,Porcentajes,entre50001y100000
97 años,Mujeres,0.0252157051439229,Porcentajes,entre50001y100000
98 años,Mujeres,0.0173175895404349,Porcentajes,entre50001y100000
